dataset,prn,channel,loop_sequence,raw_sample_start,raw_sample_end,sample_count,selection_origin,delay_center_error_chips,doppler_center_error_hz,complex_tap_cosine,magnitude_spearman,prompt_magnitude_ratio,prompt_phase_error_rad,fitted_amplitude_real,fitted_amplitude_imag,native_taps_iq,reconstructed_taps_iq,gate_pass
TEXBAT.cleanStatic,30,3,28,750715162,750740162,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999980811,1.0,0.9999989577605017,-1.4529045205944427e-07,0.9999998336033985,-3.449786357901234e-06,"[[-1544188.0,-370562.40625],[-1776100.5,-403856.71875],[-2050438.0,-389836.59375],[-2233061.75,-493631.65625],[-2443750.25,-335794.40625],[-2145015.0,-195228.9375],[-1742114.5,-201573.4375],[-1300805.75,-18192.46484375],[-1068963.0,-87154.421875]]","[[-1544193.875,-370567.1875],[-1776103.0,-403862.5625],[-2050433.5,-389844.46875],[-2233058.0,-493639.875],[-2443747.0,-335802.1875],[-2145013.25,-195236.171875],[-1742117.875,-201579.96875],[-1300807.75,-18197.5390625],[-1068958.875,-87158.5]]",True
TEXBAT.cleanStatic,30,3,29,750740162,750765162,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999986691,1.0,0.9999986509433686,-3.6530811067785713e-07,0.9999982293039925,-6.05133213435242e-07,"[[-983685.6875,-75017.8203125],[-1450644.375,-37269.31640625],[-1846019.875,16263.6865234375],[-2217621.0,30025.44921875],[-2421017.0,-86718.5703125],[-2199102.0,-225418.078125],[-1805730.625,-404806.90625],[-1286940.875,-509053.78125],[-636670.9375,-510708.53125]]","[[-983691.5,-75019.75],[-1450647.0,-37270.484375],[-1846022.375,16262.2265625],[-2217626.5,30024.45703125],[-2421018.0,-86719.1875],[-2199105.25,-225419.9375],[-1805731.125,-404809.0625],[-1286948.5,-509056.875],[-636670.875,-510709.0]]",True
TEXBAT.cleanStatic,30,3,30,750765162,750790162,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999986449,1.0,0.9999992550738505,7.004597785953695e-08,1.0000005178189495,1.2409753714131348e-06,"[[-1222369.875,183681.03125],[-1466164.125,72412.53125],[-1776826.375,54258.48828125],[-2025084.625,227629.84375],[-2321581.25,271949.25],[-2082748.75,416836.625],[-1758830.125,138064.015625],[-1286783.625,200490.65625],[-888661.1875,151071.875]]","[[-1222373.25,183682.703125],[-1466167.25,72415.09375],[-1776826.125,54260.890625],[-2025083.0,227631.546875],[-2321578.0,271951.625],[-2082747.5,416838.15625],[-1758825.75,138066.4375],[-1286779.0,200492.625],[-888663.125,151073.90625]]",True
TEXBAT.cleanStatic,30,3,31,750790163,750815164,25001,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999064808168,1.0,0.9997337005399788,-3.9819645156829e-05,1.0000922860051176,7.31760022192034e-05,"[[-1359110.875,-519202.46875],[-1890111.125,-522428.46875],[-2001010.125,-507054.75],[-1975779.875,-521695.03125],[-2029299.125,-527926.125],[-1675351.875,-643567.5],[-1378967.375,-668883.625],[-1128340.625,-743011.25],[-883894.75,-1011837.25]]","[[-1358441.0,-518783.25],[-1889442.25,-522010.1875],[-2000340.75,-506635.9375],[-1975110.75,-521276.375],[-2028631.125,-527507.625],[-1676022.375,-643990.5],[-1379638.625,-669307.5],[-1129008.625,-743434.75],[-884564.625,-1012257.875]]",True
TEXBAT.cleanStatic,30,3,32,750815163,750840163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999960278,1.0,1.000002173573332,-1.259685352288394e-07,0.9999987211286645,-2.235491673638203e-07,"[[1705780.25,-44929.546875],[1860861.75,207358.90625],[2142196.5,-77495.6484375],[2287408.25,-195759.8125],[2314131.75,-108402.2890625],[2355238.75,-190562.65625],[2060957.0,-149942.21875],[1672679.5,-185180.78125],[1465210.75,-101261.7265625]]","[[1705775.875,-44928.578125],[1860858.75,207358.9375],[2142193.75,-77496.21875],[2287405.5,-195758.28125],[2314139.75,-108402.4375],[2355252.5,-190562.84375],[2060960.75,-149942.25],[1672684.5,-185181.0],[1465214.25,-101261.46875]]",True
TEXBAT.cleanStatic,30,3,33,750840163,750865163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999973231,1.0,1.0000020477173686,3.54666469449687e-07,0.9999962973793809,5.71408105713771e-07,"[[1412042.0,551688.75],[1757111.0,532588.8125],[1943182.5,303444.375],[2237401.5,203541.15625],[2341894.25,153485.0],[1799183.25,188158.90625],[1566023.5,201559.75],[1222418.75,-137084.5625],[916542.5625,-121286.984375]]","[[1412041.625,551686.125],[1757118.375,532587.5],[1943189.0,303444.34375],[2237416.0,203541.265625],[2341907.75,153485.375],[1799187.75,188158.984375],[1566028.5,201560.515625],[1222420.375,-137084.28125],[916541.875,-121287.453125]]",True
TEXBAT.cleanStatic,30,3,34,750865163,750890163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.999999999998176,1.0,0.9999994388941836,2.0901939431487087e-07,0.999997794526758,-9.267755812656742e-07,"[[994851.0625,-164909.609375],[1240864.125,108405.3984375],[1479688.125,120586.6015625],[1817712.875,266603.09375],[2244511.75,388103.6875],[2153291.25,603708.6875],[1733370.375,689770.8125],[1530001.875,522399.125],[1054264.875,596749.0625]]","[[994850.875,-164908.96875],[1240865.0,108406.78125],[1479689.5,120589.0],[1817713.625,266605.75],[2244515.0,388106.875],[2153294.0,603713.125],[1733375.5,689774.75],[1530010.75,522401.59375],[1054271.75,596750.625]]",True
TEXBAT.cleanStatic,30,3,35,750890163,750915163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999975714,1.0,0.9999988642961192,-8.792802178173474e-07,0.999999107793944,-4.43823788370022e-06,"[[1295017.25,83279.5546875],[1423090.5,153078.515625],[1469551.75,363718.125],[1671676.0,333513.125],[2147261.75,134059.140625],[1907890.25,111919.6640625],[1402586.5,38305.05859375],[1093758.625,283927.4375],[901325.625,-49187.67578125]]","[[1295018.25,83285.546875],[1423094.0,153084.921875],[1469553.25,363727.25],[1671679.75,333522.59375],[2147260.75,134066.75],[1907884.5,111928.078125],[1402587.0,38311.0625],[1093761.25,283933.3125],[901328.0,-49183.96875]]",True
TEXBAT.cleanStatic,30,3,36,750915163,750940163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999983674,1.0,0.9999991465222465,-6.704898023822874e-07,0.9999987126799353,-7.485291819723363e-07,"[[1251089.0,205551.59375],[1530455.75,269860.25],[1870932.75,445794.125],[2130307.0,397550.5],[2395899.5,505420.875],[2027007.25,397234.625],[1625696.5,296361.5625],[1426628.5,439800.3125],[1274200.375,498738.28125]]","[[1251089.25,205551.46875],[1530455.25,269860.46875],[1870930.5,445796.59375],[2130311.0,397553.625],[2395900.5,505421.28125],[2027008.0,397236.6875],[1625701.125,296363.03125],[1426634.25,439804.4375],[1274205.75,498742.28125]]",True
TEXBAT.cleanStatic,30,3,37,750940163,750965163,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999982017,1.0,0.9999985802549236,6.083603625587112e-08,0.9999969389393341,1.7352784249082886e-07,"[[1246564.125,-71505.0703125],[1530809.375,143828.703125],[1942238.875,88142.8984375],[2039145.125,95130.2734375],[2431807.5,76529.2421875],[2433959.0,-48108.1015625],[2155673.0,-60898.234375],[2069016.125,-21650.041015625],[1809768.375,-61640.984375]]","[[1246570.375,-71506.25],[1530817.875,143826.90625],[1942247.5,88142.4375],[2039154.625,95129.609375],[2431811.5,76529.09375],[2433959.0,-48107.671875],[2155683.5,-60897.796875],[2069022.25,-21650.21875],[1809773.0,-61640.6171875]]",True
TEXBAT.cleanStatic,30,3,38,750965163,750990163,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999992438,1.0,0.9999992685356448,-4.151439838174682e-07,0.9999990312303787,-7.412845826439625e-07,"[[688905.3125,-173767.53125],[1106012.0,-2751.04052734375],[1203054.5,-12350.669921875],[1517974.75,-130021.6796875],[2105681.0,-953.6240234375],[2024847.0,71276.5703125],[1650827.0,342520.0625],[1382334.0,374819.8125],[974093.0625,426043.75]]","[[688903.6875,-173767.34375],[1106015.125,-2750.359375],[1203058.5,-12350.203125],[1517978.25,-130020.796875],[2105681.5,-952.9375],[2024848.0,71278.3125],[1650828.625,342522.03125],[1382333.375,374822.1875],[974093.25,426044.59375]]",True
TEXBAT.cleanStatic,30,3,39,750990163,751015163,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999977588,1.0,0.9999995112975772,-4.3791967750037607e-07,0.9999939101868169,-2.5942797029341055e-06,"[[1229673.5,-629331.0],[1492820.5,-541154.375],[1709081.75,-568791.125],[1764371.5,-282141.71875],[1672741.5,-292499.34375],[1603764.25,-224895.4375],[1419794.75,-234568.28125],[963176.375,43828.515625],[582576.375,166419.8125]]","[[1229680.75,-629330.4375],[1492833.0,-541153.3125],[1709092.25,-568788.8125],[1764382.25,-282140.21875],[1672751.5,-292497.375],[1603778.125,-224893.53125],[1419808.375,-234565.96875],[963178.625,43829.765625],[582574.5,166422.75]]",True
TEXBAT.cleanStatic,30,3,40,751015163,751040163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999985113,1.0,1.000000927937886,3.6057698295302766e-07,0.9999989206462785,-2.0175861360008967e-06,"[[1028596.6875,-30404.8984375],[1235519.25,-88287.921875],[1474788.75,-26106.109375],[1762845.25,-80258.8125],[1861170.75,-321294.34375],[1387651.75,-352352.6875],[860034.375,-179453.453125],[547110.75,-261730.859375],[469640.375,-133562.09375]]","[[1028596.375,-30403.078125],[1235517.125,-88285.875],[1474787.0,-26103.515625],[1762848.75,-80255.859375],[1861175.25,-321290.5625],[1387656.0,-352349.78125],[860037.9375,-179452.96875],[547112.5,-261729.75],[469641.15625,-133561.4375]]",True
TEXBAT.cleanStatic,30,3,41,751040163,751065163,25000,legacy_stage0a,0.0,7.275957614183426e-12,0.9999999999991501,1.0,0.9999986623438146,-5.296864511462486e-07,0.9999987146411913,-3.8621030198022375e-08,"[[1101081.25,-428242.75],[1490917.125,-437839.0625],[1771857.125,-232745.453125],[2058599.125,-223656.546875],[2350317.0,-258792.734375],[1791667.875,-271201.5625],[1647918.125,36398.8203125],[1305317.375,-20122.470703125],[1087013.375,-127970.40625]]","[[1101085.5,-428244.40625],[1490919.0,-437841.5],[1771859.25,-232744.875],[2058604.125,-223656.8125],[2350316.75,-258793.875],[1791672.5,-271201.375],[1647918.0,36399.65625],[1305318.75,-20121.67578125],[1087013.75,-127970.0546875]]",True
TEXBAT.cleanStatic,30,3,42,751065163,751090163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999984004,1.0,1.0000015672328195,4.4098340351112623e-07,0.9999988293657992,1.9675513881714736e-06,"[[1380428.375,-416932.90625],[1706310.375,-477256.09375],[1991505.125,-463304.46875],[1955045.875,-440315.71875],[2197553.0,-338410.03125],[1825500.375,-378536.28125],[1486959.625,-190258.453125],[1189914.625,-80938.515625],[899781.375,4805.52880859375]]","[[1380425.625,-416937.0],[1706306.25,-477259.9375],[1991504.75,-463307.875],[1955046.75,-440319.4375],[2197558.5,-338414.3125],[1825505.5,-378540.5],[1486961.0,-190262.75],[1189917.0,-80940.359375],[899785.375,4804.25]]",True
TEXBAT.cleanStatic,30,3,43,751090163,751115163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999980663,1.0,0.999998011078921,7.937767249022535e-08,0.9999981144608847,1.5819546036486703e-07,"[[808171.875,-92839.921875],[1031875.75,-380501.84375],[1547594.0,-472106.28125],[1974083.75,-356520.71875],[2330888.75,-114537.84375],[2186999.25,-78682.890625],[2048575.25,114289.3125],[1896473.5,157800.390625],[1564139.75,19856.994140625]]","[[808176.0625,-92840.8046875],[1031878.875,-380504.09375],[1547599.5,-472106.34375],[1974090.875,-356521.78125],[2330888.5,-114538.015625],[2186999.0,-78683.6875],[2048575.875,114289.09375],[1896480.0,157800.09375],[1564147.25,19855.953125]]",True
TEXBAT.cleanStatic,30,3,44,751115163,751140163,25000,legacy_stage0a,0.0,7.73070496506989e-12,0.9999999999990878,1.0,0.9999993040489334,9.714120580299111e-10,1.00000074628202,-1.3489749345388684e-06,"[[1344931.625,93466.5703125],[1599671.375,-126471.5234375],[1846769.625,-232646.1875],[1963363.625,-94185.3984375],[2283502.25,-32108.16015625],[2240199.0,4392.4423828125],[1949444.625,-67707.8359375],[1872176.125,138666.578125],[1669274.875,1643.451171875]]","[[1344926.0,93466.2421875],[1599667.5,-126469.265625],[1846767.5,-232644.953125],[1963362.5,-94182.8515625],[2283499.0,-32105.03125],[2240199.5,4396.375],[1949445.625,-67705.4296875],[1872176.375,138670.28125],[1669275.125,1646.96875]]",True
TEXBAT.cleanStatic,30,3,671,766790197,766815197,25000,temporal_extension,0.0,7.275957614183426e-12,0.999999999998738,1.0,0.9999991214421154,-5.046907003678251e-07,0.999995998605963,-2.053376416190817e-06,"[[918245.9375,-452880.59375],[1324129.25,-678528.125],[1816600.75,-800613.875],[2210885.0,-759925.5],[2456489.25,-857987.375],[2470906.25,-945708.5],[2289043.5,-781224.375],[2245653.5,-703423.625],[1932631.75,-665822.75]]","[[918248.0,-452879.78125],[1324133.625,-678526.3125],[1816606.375,-800613.125],[2210893.5,-759924.625],[2456498.25,-857986.25],[2470916.5,-945706.25],[2289056.5,-781223.125],[2245671.0,-703421.9375],[1932644.0,-665821.75]]",True
TEXBAT.cleanStatic,30,3,1322,783065231,783090231,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999993323,1.0,0.9999992648653171,-3.23449209931101e-08,0.9999996787009262,3.0627285559272955e-06,"[[1401423.25,513709.25],[1826580.0,498493.65625],[1905728.25,437027.78125],[2084373.5,262054.5],[2212014.5,295770.59375],[2143430.75,328909.53125],[1647922.0,112216.6015625],[1364647.75,1121.04541015625],[1065553.625,50083.98828125]]","[[1401427.625,513705.875],[1826585.625,498488.25],[1905728.875,437022.75],[2084373.875,262049.515625],[2212014.5,295763.625],[2143430.5,328901.78125],[1647924.125,112211.859375],[1364649.75,1116.5546875],[1065552.375,50080.0859375]]",True
TEXBAT.cleanStatic,30,3,1973,799340265,799365265,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999983658,1.0,1.0000012360349562,-1.7260574402080374e-07,0.9999987594463775,-2.4018938998122866e-06,"[[1385726.5,547207.875],[1627542.75,506060.03125],[1964286.0,279119.84375],[2237869.0,178329.328125],[2410236.0,-13835.1201171875],[2365191.25,-112644.203125],[2409005.25,-74957.984375],[2154248.5,185764.546875],[1786774.5,32547.234375]]","[[1385721.375,547208.0],[1627539.625,506063.4375],[1964289.125,279124.28125],[2237868.0,178333.640625],[2410242.0,-13829.78125],[2365192.0,-112638.4140625],[2409012.5,-74951.6484375],[2154253.25,185771.3125],[1786779.5,32553.0]]",True
TEXBAT.cleanStatic,30,3,2624,815615299,815640299,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999984266,1.0,1.0000015119485315,-3.524069434939397e-08,0.99999681671673,1.079597454747915e-07,"[[901856.625,400273.59375],[1438948.875,436254.09375],[2089877.5,631014.625],[2373558.5,536067.0],[2757869.5,356995.28125],[2707989.0,297969.28125],[2402262.0,201933.140625],[2253414.5,188613.046875],[1934218.375,45214.76953125]]","[[901858.625,400274.46875],[1438946.375,436255.375],[2089878.0,631014.75],[2373569.25,536068.625],[2757882.5,356996.5625],[2708000.5,297970.1875],[2402271.5,201933.46875],[2253420.75,188612.90625],[1934222.5,45214.359375]]",True
TEXBAT.cleanStatic,30,3,3275,831890334,831915335,25001,temporal_extension,0.0,7.275957614183426e-12,0.9999921613123811,1.0,0.997017245971309,0.0007914539514515738,0.9997946418603006,-0.00012108798953360846,"[[125915.9921875,202109.609375],[702223.0625,543435.5625],[1238409.25,710727.25],[1797924.5,962598.5],[2016289.25,1213792.25],[2055222.0,1095130.5],[1800013.0,747555.875],[1667894.5,747552.5],[1187690.75,742008.125]]","[[119207.984375,200568.59375],[695516.25,541897.375],[1231699.625,709187.75],[1791218.5,961057.875],[2009582.625,1212254.75],[2061933.25,1096671.25],[1806726.75,749095.1875],[1674607.0,749093.0625],[1194401.375,743547.5625]]",True
TEXBAT.cleanStatic,30,3,3927,848190368,848215368,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999991838,1.0,0.999999412559948,4.572533130026255e-08,0.9999980697598404,-8.718257837241104e-07,"[[-1436249.875,138742.984375],[-1574519.875,165009.6875],[-1826938.875,99638.234375],[-2231073.0,261481.71875],[-2119245.5,168135.1875],[-1685163.125,64538.57421875],[-1459418.125,173809.5625],[-1216628.0,497167.28125],[-1015174.9375,402888.34375]]","[[-1436252.25,138743.078125],[-1574522.5,165009.28125],[-1826943.875,99636.6328125],[-2231073.5,261481.109375],[-2119248.5,168133.46875],[-1685168.25,64536.453125],[-1459422.25,173807.75],[-1216633.75,497167.25],[-1015179.25,402888.40625]]",True
TEXBAT.cleanStatic,30,3,4578,864465402,864490402,25000,temporal_extension,0.0,7.73070496506989e-12,0.999999999999638,1.0,0.9999999050599316,4.6139452588125845e-09,1.0000014203641445,-1.7747982606371434e-06,"[[-1224530.25,-375454.84375],[-1748243.625,-391464.15625],[-2100594.75,-151160.4375],[-2460201.25,-141156.21875],[-2701482.25,52585.01953125],[-2513319.75,455392.03125],[-2429889.25,496971.15625],[-2219680.75,549965.4375],[-1764707.375,549879.3125]]","[[-1224528.25,-375458.0],[-1748241.125,-391468.5625],[-2100594.0,-151164.140625],[-2460198.0,-141161.1875],[-2701478.25,52580.1328125],[-2513315.0,455386.625],[-2429886.25,496966.65625],[-2219678.75,549960.3125],[-1764703.25,549878.0]]",True
TEXBAT.cleanStatic,30,3,5229,880740436,880765436,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999992981,1.0,0.9999991303905736,1.6429859211517182e-07,0.9999983200983807,1.8358670500656467e-06,"[[-850431.0,-13139.865234375],[-1319996.25,172713.171875],[-1640770.25,115337.8671875],[-2053696.5,33795.84375],[-2081727.75,111753.5234375],[-1711916.25,330132.4375],[-1388740.25,418471.09375],[-976347.75,299232.25],[-763695.25,583058.0625]]","[[-850432.875,-13138.6640625],[-1319998.125,172715.765625],[-1640774.0,115339.84375],[-2053698.0,33799.34375],[-2081729.25,111757.09375],[-1711922.0,330137.125],[-1388740.5,418475.53125],[-976349.875,299235.125],[-763694.375,583060.8125]]",True
TEXBAT.cleanStatic,30,3,5880,897015471,897040471,25000,temporal_extension,0.0,7.275957614183426e-12,0.9999999999926743,1.0,1.0000010493366147,-1.1294865359093688e-06,0.9999994962132281,-3.3361705778485275e-07,"[[-328575.375,228630.71875],[-555705.75,28149.15625],[-905566.6875,82996.0234375],[-1149478.5,205660.71875],[-1406220.75,74176.5234375],[-1356691.25,-44865.91015625],[-1170728.5,-351391.65625],[-1077659.5,-270994.71875],[-749278.5625,-307036.09375]]","[[-328575.0,228631.671875],[-555704.75,28149.859375],[-905563.3125,82996.8125],[-1149487.5,205660.953125],[-1406222.875,74177.7578125],[-1356693.5,-44865.5703125],[-1170727.375,-351392.21875],[-1077654.75,-270995.375],[-749275.0,-307038.125]]",True
TEXBAT.cleanStatic,30,3,6531,913290505,913315505,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999983694,1.0,0.9999991048044478,2.011703939353767e-07,0.999997887290987,-9.849738078134628e-07,"[[-469056.0,5923.0419921875],[-810487.625,-238830.078125],[-1248682.875,-526767.8125],[-1586714.125,-449121.125],[-1708375.125,-594337.5],[-1513207.625,-506999.375],[-965827.125,-609514.5625],[-798034.875,-507419.3125],[-434670.8125,-554051.6875]]","[[-469059.375,5921.890625],[-810493.875,-238833.703125],[-1248683.375,-526769.5625],[-1586717.25,-449124.0],[-1708376.5,-594340.25],[-1513209.75,-507000.53125],[-965830.0625,-609516.375],[-798035.375,-507421.625],[-434671.0,-554053.3125]]",True
TEXBAT.cleanStatic,30,3,7182,929565539,929590539,25000,temporal_extension,0.0,7.73070496506989e-12,0.9999999999993247,1.0,0.9999998521266454,2.5323890524315e-07,0.9999983505516135,-1.3192887080083354e-06,"[[-1228323.625,406644.75],[-1650230.625,-2395.040771484375],[-1954758.875,-147938.3125],[-2057692.375,65179.9453125],[-2174231.75,-168373.609375],[-1886241.375,-275628.21875],[-1807384.875,-506286.8125],[-1581060.125,-616765.625],[-1303906.125,-380797.1875]]","[[-1228328.875,406644.96875],[-1650236.25,-2395.78125],[-1954762.5,-147940.90625],[-2057695.875,65176.875],[-2174234.75,-168377.28125],[-1886244.875,-275631.1875],[-1807385.375,-506289.8125],[-1581060.625,-616768.75],[-1303904.25,-380798.4375]]",True
TEXBAT.cleanStatic,30,3,7834,945865574,945890574,25000,temporal_extension,0.0,7.275957614183426e-12,0.9999999999988494,1.0,0.9999981240085954,3.99707963284958e-07,0.999995830025643,1.1120424086175588e-06,"[[1557780.375,-100305.40625],[1809092.375,239034.1875],[2204829.25,240313.0],[2396727.75,79009.71875],[2588055.75,88471.328125],[2135928.75,-41207.27734375],[1953566.625,-132351.234375],[1432659.125,-146063.09375],[939425.4375,-335082.4375]]","[[1557784.75,-100308.25],[1809099.0,239031.21875],[2204839.5,240310.1875],[2396738.5,79006.34375],[2588061.75,88469.6875],[2135939.25,-41209.59375],[1953579.625,-132351.9375],[1432667.5,-146064.3125],[939428.0625,-335083.875]]",True
