evaluation,fold,block_size,sample_index,group_key,area,transmit_power_dbm,class_id,class_name,binary_class,raw_role,selected,final_role,selection_rank,selection_sha256
sensitivity_a,1,128,7373,57,1,40,3,Meac,positive,train,false,balance_excluded,28,03a4e63955dee28d4661804f30cc0033aee9830cd9ba4b5a5808b667d036d1c2
sensitivity_a,1,128,7374,57,1,40,3,Meac,positive,train,false,balance_excluded,1276,f1d90b8d5d4fc00938a949db6b2e368389aa653643e5805a31678f00df8082fe
sensitivity_a,1,128,7375,57,1,40,3,Meac,positive,train,false,balance_excluded,309,39cb564d3a83c2a5d4ea535a8d8978837a954b53d32c59011130ce270b1c4a6a
sensitivity_a,1,128,7376,57,1,40,3,Meac,positive,train,false,balance_excluded,501,5d1facdd430dd4a589cbc636498bcd1862c06e2c35bc20dab2521fa27c72ebe6
sensitivity_a,1,128,7377,57,1,40,3,Meac,positive,train,false,balance_excluded,393,47334a882d4be912535e74431ca75578f9995ec7651a48ecc156af513795ae06
sensitivity_a,1,128,7378,57,1,40,3,Meac,positive,train,false,balance_excluded,613,72917ab87beb0d6d259d5c6abc33e935ea28fa3f47e8b306222d2ef76997077f
sensitivity_a,1,128,7379,57,1,40,3,Meac,positive,train,false,balance_excluded,976,b55998013045bdec613b08d76d9f1c9a6ed5ed61f00bdbe177f086c3b0b65dce
sensitivity_a,1,128,7380,57,1,40,3,Meac,positive,train,false,balance_excluded,754,8c814f7946660f10ed12ff91b49274402c54095bcf26118511e864704ed76995
sensitivity_a,1,128,7381,57,1,40,3,Meac,positive,train,false,balance_excluded,819,98483f4f739cfd4f62d85f13ad2fa466b4cc5c22cd4daab630f38fdb3d182d89
sensitivity_a,1,128,7382,57,1,40,3,Meac,positive,train,false,balance_excluded,590,6fcaaba463f6e67760a21159b94b0e69c01522c2acac64875ccd09d9fe5dd123
sensitivity_a,1,128,7383,57,1,40,3,Meac,positive,train,false,balance_excluded,1100,cf2776954c0897526422548d48898378d20c1b2ce039c30c42e05ca7e9b93aef
sensitivity_a,1,128,7384,57,1,40,3,Meac,positive,train,false,balance_excluded,68,0c818840c9c65327d8effb7b3ac6dfe3c2726a0dc8d7b777b2b25769c98ab3f6
sensitivity_a,1,128,7385,57,1,40,3,Meac,positive,train,false,balance_excluded,509,5f9699f056f945fd1c0dd92460f29beb2955e671b7321f42dc8b84cf2af7459a
sensitivity_a,1,128,7386,57,1,40,3,Meac,positive,train,false,balance_excluded,914,ab3dd3c0599a226460f29ff30b9fbbe6409bafcce0c338924406e94dab86f529
sensitivity_a,1,128,7387,57,1,40,3,Meac,positive,train,false,balance_excluded,1036,bff0ce55b719f5fe9652678e0865de3439e426e2c60edd9819b8894c1b8e98d3
sensitivity_a,1,128,7388,57,1,40,3,Meac,positive,train,false,balance_excluded,1140,d6efdbe09e09d9fb9135cdf84bc2c5204142d30b57bab1ca470fb2546b0d1f11
sensitivity_a,1,128,7389,57,1,40,3,Meac,positive,train,false,balance_excluded,1312,f7f8153f4fa510617c4bef098982f1e947718a2b85901f29771a1282cbe34f8b
sensitivity_a,1,128,7390,57,1,40,3,Meac,positive,train,false,balance_excluded,244,2e2210f8aeae6b18808c8a5592e9f5b413547f1efe09b88453e21b1cb92fa2f8
sensitivity_a,1,128,7391,57,1,40,3,Meac,positive,train,false,balance_excluded,556,681e5b9139132f401a2ffb809b8dcd66413100777efc995c30f12296eb95e81d
sensitivity_a,1,128,7392,57,1,40,3,Meac,positive,train,false,balance_excluded,1112,d1b47d33acf18fd60ee0ee3cfcd9bc7806bfc5fcb187a93f0c8fa9886b44b181
sensitivity_a,1,128,7393,57,1,40,3,Meac,positive,train,false,balance_excluded,1020,bca7367a0285db70f618a2e84351a9a47ca7e57d4b4871fdc824f37dab7143ba
sensitivity_a,1,128,7394,57,1,40,3,Meac,positive,train,false,balance_excluded,1311,f7e4921bef770d8e87c4b12c0ede832e626bf8e2cf100a88887b30d54bfabf0a
sensitivity_a,1,128,7395,57,1,40,3,Meac,positive,train,false,balance_excluded,714,841629bd3850172c127a0cca966ec85bf5cb1890f8f8cbe7884451d4d85bfe08
sensitivity_a,1,128,7396,57,1,40,3,Meac,positive,train,false,balance_excluded,1141,d704772a67598d2c4ef9170d7fbb8ce2d49531b0ce5109571d9082cd7b4e815c
sensitivity_a,1,128,7397,57,1,40,3,Meac,positive,train,false,balance_excluded,111,15535f5e7b6f4d3dba7a3b4e393ff13681a9077b9028693f7bf919c08dfdeb2c
sensitivity_a,1,128,7398,57,1,40,3,Meac,positive,train,false,balance_excluded,63,0b426e0dd655ebb99daf497ae828eafa7298e18b1deca6aa9db572c8e514c7c7
sensitivity_a,1,128,7399,57,1,40,3,Meac,positive,train,false,balance_excluded,356,4097b99335c978a1a0d342553bccd6e8050223bb4d744a670cfe9426ab9d8d52
sensitivity_a,1,128,7400,57,1,40,3,Meac,positive,train,false,balance_excluded,1109,d163f3a6ebc2eb6eed413dc70bc72aaef08e2e79207a4031d8efd258dc1346d8
sensitivity_a,1,128,7401,57,1,40,3,Meac,positive,train,false,balance_excluded,1159,db7059a9ff25bf8324cc89a8ba56ba6e0dfa45e606a4204e67f8755fb391ea75
sensitivity_a,1,128,7402,57,1,40,3,Meac,positive,train,false,balance_excluded,1332,fade5ee6bbe78db3b2120935815f2f93337ed3b219fe7e0dc4ebdb3b057cad82
sensitivity_a,1,128,7403,57,1,40,4,Spoof,positive,train,false,balance_excluded,618,7396b2238056a3d3f5ad9f7e9ea3466aaf9a7cf326ebd05fafaee1141a145c19
sensitivity_a,1,128,7404,57,1,40,4,Spoof,positive,train,false,balance_excluded,627,7532b2075e5bbd05f6bbabd69a813e18388b7e45ad6dc2a182cde51fc78de69d
sensitivity_a,1,128,7405,57,1,40,4,Spoof,positive,train,false,balance_excluded,1270,efee68ed7f06ffbf50e944342bfe667c6bd1c1a6f686299a352bece402a11fd3
sensitivity_a,1,128,7406,57,1,40,4,Spoof,positive,train,false,balance_excluded,66,0c56dce63529ab3180251d6cd07ea96f50aea33b31ced365401b5a3b91967bac
sensitivity_a,1,128,7407,57,1,40,4,Spoof,positive,train,false,balance_excluded,804,961838dd9835562e3d4195a744da4f4c3d5f757f1bd5505b3375bb04372646ff
sensitivity_a,1,128,7408,57,1,40,4,Spoof,positive,train,false,balance_excluded,477,5775fd8199f1a6ffed7cd813636a9061ee8bc2197e3c179c2bd442f927b30d22
sensitivity_a,1,128,7409,57,1,40,4,Spoof,positive,train,false,balance_excluded,813,97590730b7a118cc7136149629b665c59a1415d0ee9fb3110139081e41e75e5e
sensitivity_a,1,128,7410,57,1,40,4,Spoof,positive,train,false,balance_excluded,788,9303af6a38f03790b22df16a0892c356ba6154d1de4d86f311d95f624c3ae6e1
sensitivity_a,1,128,7411,57,1,40,4,Spoof,positive,train,false,balance_excluded,1246,ebce9764d53f29f78123d88df09db73a7f4f707e1a9fe22800918006d28125f8
sensitivity_a,1,128,7412,57,1,40,4,Spoof,positive,train,false,balance_excluded,214,286b474ed6ce07b57803d3873cddec1a5745a58fc645f8bde96d85ea789d12e5
sensitivity_a,1,128,7413,57,1,40,4,Spoof,positive,train,false,balance_excluded,1262,eef7b630da2043126d1ad35d380c3f92c1353a5e3e38356f1eb47320911a1ad3
sensitivity_a,1,128,7414,57,1,40,4,Spoof,positive,train,false,balance_excluded,1063,c6885d0d06c912ae63acec823b24d79c42b316e3abf28dfdca0a1e92f29e1a63
sensitivity_a,1,128,7415,57,1,40,4,Spoof,positive,train,false,balance_excluded,245,2e25a74efdd8012518c0f8be88ca3f5a0680ae3223be4a46df00ab75de5fb13b
sensitivity_a,1,128,7416,57,1,40,4,Spoof,positive,train,false,balance_excluded,529,6333c2520c739a43dc3bebf6c048c72c38228be7b8689fcf182c9d38501dbe37
sensitivity_a,1,128,7417,57,1,40,4,Spoof,positive,train,false,balance_excluded,338,3e51e65ee3841aab7030cbaf1f0454e3ab322b73a4f9337294ccf9a332fb51b5
sensitivity_a,1,128,7418,57,1,40,4,Spoof,positive,train,false,balance_excluded,276,34bb22270e3045be821e3adf5eded58a8640160f8ecca25931fdb6cbe1f74008
sensitivity_a,1,128,7419,57,1,40,4,Spoof,positive,train,false,balance_excluded,407,4962a48fad86f79006cad39b39c3e9252ac35469bf2cc7d280afc06eb63c81fc
sensitivity_a,1,128,7420,57,1,40,4,Spoof,positive,train,false,balance_excluded,421,4c061660763e704980b86311137dc3a34fce5b3c9618d3079f04ea9136d0893d
sensitivity_a,1,128,7421,57,1,40,4,Spoof,positive,train,false,balance_excluded,560,68fbad12fcf01cfcf777dabcb86124f6cbb81ad51ef9522285096a11d4cb9831
sensitivity_a,1,128,7422,57,1,40,4,Spoof,positive,train,false,balance_excluded,353,4077061e65fe19464715c1684bed46ca48731e804b9057ea21405860bf510246
sensitivity_a,1,128,7423,57,1,40,4,Spoof,positive,train,false,balance_excluded,1007,baf11e8b550c29fdae52b060fc1680f0fa55a461b8a3135b3155a2f75b38b7e8
sensitivity_a,1,128,7424,58,1,40,4,Spoof,positive,train,false,balance_excluded,385,463b3dfa035f3b524486e1c22f23a4e452881af3abf53becc7bf4a7968954cee
sensitivity_a,1,128,7425,58,1,40,4,Spoof,positive,train,false,balance_excluded,364,420f43c16e426f1a65563e462df73d6c63b69b8f1e6c2e74f5f63452db380916
sensitivity_a,1,128,7426,58,1,40,4,Spoof,positive,train,false,balance_excluded,935,ae31c3930e470b34304e6f8297e7d78e73d6346b65daa51f76b2d17510270e0c
sensitivity_a,1,128,7427,58,1,40,4,Spoof,positive,train,false,balance_excluded,1044,c1fcde7432bcb22bd7e188d1f22969ada8938740b8dca504d90f7bcfc6e383f4
sensitivity_a,1,128,7428,58,1,40,4,Spoof,positive,train,false,balance_excluded,1004,ba7ce067f2a81b6463d253644c8a097f52ec0bed633d0a48d7941d4b2ef5dff4
sensitivity_a,1,128,7429,58,1,40,4,Spoof,positive,train,false,balance_excluded,554,6815a121bbb0d2a654de5d198e157d38830a53ecac03987d7e6705724afea96f
sensitivity_a,1,128,7430,58,1,40,4,Spoof,positive,train,false,balance_excluded,203,26b7d7c619eb51610e12cedc6598c317af4f0bd9e3e38599b67ef05a19604826
sensitivity_a,1,128,7431,58,1,40,4,Spoof,positive,train,false,balance_excluded,585,6ef0df3c943e5431d401acff6bff5aee233efe8c57adb473a6276f8d704a7570
sensitivity_a,1,128,7432,58,1,40,4,Spoof,positive,train,false,balance_excluded,114,16460997f251ca51d7b01db290ddc053a72b83d74e0f520c2ecd7c147f11a601
sensitivity_a,1,128,7433,58,1,40,4,Spoof,positive,train,false,balance_excluded,229,2b424f471eb9183a00dd40b58209f798cff5a919949009ee691ff7d6fc78739a
sensitivity_a,1,128,7434,58,1,40,4,Spoof,positive,train,false,balance_excluded,879,a5693ec877f4da9f16aa9d775ee4156f73195f96cb4b60478ba111a7234a9046
sensitivity_a,1,128,7435,58,1,40,4,Spoof,positive,train,false,balance_excluded,436,4e5f4d04ecb90c669ed70977d97160fe89c67b94d8ab89058bcce5fd5989aec5
sensitivity_a,1,128,7436,58,1,40,4,Spoof,positive,train,false,balance_excluded,1284,f3d98a5c65d04c06e4296c1307579027cb47dab332e6e90015f29cb3960287dd
sensitivity_a,1,128,7437,58,1,40,4,Spoof,positive,train,false,balance_excluded,708,8367fedff5bf814405d848339ac3153a70d4804c376b917a26bd462aaf856e45
sensitivity_a,1,128,7438,58,1,40,4,Spoof,positive,train,false,balance_excluded,997,b89f473e0588aefb6c5d364d94ebc509362d4c059f1263a184524e58588f59e2
sensitivity_a,1,128,7439,58,1,40,4,Spoof,positive,train,false,balance_excluded,733,88af33e64484c9d64f9649b5f52f29c7b9f7c70c85412f512c04df054db15b8c
sensitivity_a,1,128,7440,58,1,40,4,Spoof,positive,train,false,balance_excluded,608,720898d1ab1b8aec785933085e912e8860e5be54d8503713405f5a09b83467c3
sensitivity_a,1,128,7441,58,1,40,4,Spoof,positive,train,false,balance_excluded,507,5f429b5f786869352a6bb780d83bb74da73b872187d8a5b413fb7ba130410ab3
sensitivity_a,1,128,7442,58,1,40,4,Spoof,positive,train,false,balance_excluded,398,48172f1cf37ebf3ef52007beb50be2e396827083b374deefe074f446a0c4076b
sensitivity_a,1,128,7443,58,1,40,4,Spoof,positive,train,false,balance_excluded,181,2444031104cdf2b31a96a30c761a9a22bf3caa0c4851bd957b19605d481cb1df
sensitivity_a,1,128,7444,58,1,40,4,Spoof,positive,train,false,balance_excluded,1209,e4a996818172657ad909d6f4fa5d40ca6b601ed114d089181fb49f812a76efd9
sensitivity_a,1,128,7445,58,1,40,4,Spoof,positive,train,false,balance_excluded,404,4905c6711d3328c97552618d339bbade84045a3400f3b1a69184e5a6d3b1d0dd
sensitivity_a,1,128,7446,58,1,40,4,Spoof,positive,train,false,balance_excluded,1099,cec7d54d1292c3b07e5cec461703bdd64c424e5333e1d8dfaf0c1a349855ddf3
sensitivity_a,1,128,7447,58,1,40,4,Spoof,positive,train,false,balance_excluded,46,080f71bdbee28905114a4279b7830db386675ce4a536804ac123644c761302b8
sensitivity_a,1,128,7448,58,1,40,4,Spoof,positive,train,false,balance_excluded,1244,eb44fd4326726e113e55669b2002515238be5aa2613bdf148037079dbe0c7e99
sensitivity_a,1,128,7449,58,1,40,4,Spoof,positive,train,false,balance_excluded,1259,edde17955b94c13ad6d5bd1de5c5e53d9ecc3bcbb802d5b4168051fb1b625440
sensitivity_a,1,128,7450,58,1,40,4,Spoof,positive,train,false,balance_excluded,1088,cd69eea903b4ac30db67378806c2c029482a1ae352a636b6e0f649de8f7b6714
sensitivity_a,1,128,7451,58,1,40,4,Spoof,positive,train,false,balance_excluded,514,6002f166b96ef59665e0f92e9f84af494a9ab1095c36e0729b29ddfb29efe82f
sensitivity_a,1,128,7452,58,1,40,4,Spoof,positive,train,false,balance_excluded,1210,e4d62d3956590947f1fd1255dec480b62aae83cab6ddf0e1a7ab81483701b0de
sensitivity_a,1,128,7453,58,1,40,4,Spoof,positive,train,false,balance_excluded,893,a84f33ecf136e73b213971c19dcbbfb47e5d65b76fc4afceb7633c9267e209d8
sensitivity_a,1,128,7454,58,1,40,4,Spoof,positive,train,false,balance_excluded,524,6256120946062604c595869f181fc9c3ba4e96163c2c09271a6d88322a345d91
sensitivity_a,1,128,7455,58,1,40,4,Spoof,positive,train,false,balance_excluded,474,56945e7d3a7d7668fc5fc0b8cb6eb5a825e5c44f44c1d0fb5aa58577b366ec79
sensitivity_a,1,128,7456,58,1,40,4,Spoof,positive,train,false,balance_excluded,536,64bf172200fcee19259ad1c8f7981c250b1087b9c9deb55cbe8716719e93ad44
sensitivity_a,1,128,7457,58,1,40,4,Spoof,positive,train,false,balance_excluded,1334,fb0cac4ef7c26796b2fbd6b21c823831a0f8858d544ab1cd11a6db2367d3b26a
sensitivity_a,1,128,7458,58,1,40,4,Spoof,positive,train,false,balance_excluded,278,351ace30bd1cbf96e8e1f63f921018d8e922737fecde1845a3038e6a64683438
sensitivity_a,1,128,7459,58,1,40,4,Spoof,positive,train,false,balance_excluded,962,b347c3bb67e4337aa95058807f3973d71a19d000151e177bbcb14f5291f4c658
sensitivity_a,1,128,7460,58,1,40,4,Spoof,positive,train,false,balance_excluded,1229,e82d33891c55245a6b0d394042cc6931f417a98202fb045c8865addbba4cdb9a
sensitivity_a,1,128,7461,58,1,40,4,Spoof,positive,train,false,balance_excluded,869,a3df39a57b4d72c601ba2bef5d6105002e5a8978ffdb53347170081bb103a7d8
sensitivity_a,1,128,7462,58,1,40,4,Spoof,positive,train,false,balance_excluded,593,7019f13ff60444b42141e639b69952138e075ecd5c7aece1284403d2c3a388ff
sensitivity_a,1,128,7463,58,1,40,4,Spoof,positive,train,false,balance_excluded,867,a3adc7714aa7154c45f90ddf4a0893bd7ec12bcaab31202ecd87dd7f6c568252
sensitivity_a,1,128,7464,58,1,40,4,Spoof,positive,train,false,balance_excluded,577,6db936f185320ebbaf9bdd144cfda482c9b9aa33d953e6621f9fd04b12b0fdee
sensitivity_a,1,128,7465,58,1,40,4,Spoof,positive,train,false,balance_excluded,19,020265bfc25f0577aba10703a90d0a024a618eaecd86e49d773f926e44d77d2a
sensitivity_a,1,128,7466,58,1,40,4,Spoof,positive,train,false,balance_excluded,1263,ef151edbf114fb184e2bf8d279965aa40aacf3736b7eae540f05028db5ae8270
sensitivity_a,1,128,7467,58,1,40,4,Spoof,positive,train,false,balance_excluded,249,2f0df1ae9be3c13a575f9d66d60477cf24efced5032867107394bd2c9b88e6ed
sensitivity_a,1,128,7468,58,1,40,4,Spoof,positive,train,false,balance_excluded,716,849540ece25b59af6294546c543dccfd4367eae0eabe0fd4098da6e580b2dd69
sensitivity_a,1,128,7469,58,1,40,4,Spoof,positive,train,false,balance_excluded,340,3e65795cbbcede5de39e21c5b0ca44386c595a58428da6e95c542d5728ec0a30
sensitivity_a,1,128,7470,58,1,40,4,Spoof,positive,train,false,balance_excluded,678,7e4a917b6691189f00ad4e2c2372bd6802e45304e86415f3331565b5bcf01a5a
sensitivity_a,1,128,7471,58,1,40,4,Spoof,positive,train,false,balance_excluded,602,71a11a58e6460cdf627982ad63963036fcb03a64728a9b5fa04908383e94cedb
sensitivity_a,1,128,7472,58,1,40,4,Spoof,positive,train,false,balance_excluded,1343,fcac9edf5ea90d9590a4d588952d00b349b40a655b9b2a642118e0f9dfb87a3f
sensitivity_a,1,128,7473,58,1,40,4,Spoof,positive,train,false,balance_excluded,828,9b194f963943946060550aef34e077a5b7ee57d8fce8b51bdcc3ef4622fa2d36
sensitivity_a,1,128,7474,58,1,40,4,Spoof,positive,train,false,balance_excluded,1286,f4a42b0a0a4bbec67679218aa2666ae2764ed5a0cf323eaa9d125c6028eb87d5
sensitivity_a,1,128,7475,58,1,40,4,Spoof,positive,train,false,balance_excluded,1248,ec43e3bcc3ec8558456ae9df650c5b1b05e60cda0ddbe5aa33c3b0f0c6a8ee91
sensitivity_a,1,128,7476,58,1,40,4,Spoof,positive,train,false,balance_excluded,930,ad315fc5c956d62d99d5100c03f2690cbd21e76c51622e0a384b03e4c94baca3
sensitivity_a,1,128,7477,58,1,40,4,Spoof,positive,train,false,balance_excluded,1329,fa5c711a7406b404c31f97eb70cd60ba574358cdd7df8eaea6d73df4d36d930f
sensitivity_a,1,128,7478,58,1,40,4,Spoof,positive,train,false,balance_excluded,125,174440ba20afeaa609eee6b539d8af6638ba943c3a935a009a0e5296dc9f5fb8
sensitivity_a,1,128,7479,58,1,40,4,Spoof,positive,train,false,balance_excluded,986,b69cebbc6d261ef347167ac014d12341f4887822040d3955d343f2542f1daf7f
sensitivity_a,1,128,7480,58,1,40,4,Spoof,positive,train,false,balance_excluded,108,150959221348d9d8cb94c3998657f78045e4a42178146d71ece328e82a6d9e49
sensitivity_a,1,128,7481,58,1,40,4,Spoof,positive,train,false,balance_excluded,945,b0a99f36e0658328e0a92db247dbf3de0a453654b80a11434ad00c8882c951e1
sensitivity_a,1,128,7482,58,1,40,4,Spoof,positive,train,false,balance_excluded,284,36779529742096001f4fd30b9216b272bacfa563c5f1ce9ebf409bc987b9ead8
sensitivity_a,1,128,7483,58,1,40,4,Spoof,positive,train,false,balance_excluded,292,37652baab23dc39b13d6f742d3ff18677adb8cfd5e41549b083a73458593e7a5
sensitivity_a,1,128,7484,58,1,40,4,Spoof,positive,train,false,balance_excluded,270,33778b0968e6c7e791c4fa1868aa09ba4adb562388da7397d2e8f7e2010b8b21
sensitivity_a,1,128,7485,58,1,40,4,Spoof,positive,train,false,balance_excluded,78,0eb373d76106b024cb5491c658327d336c303e7f67649392026d14d1e0004e40
sensitivity_a,1,128,7486,58,1,40,4,Spoof,positive,train,false,balance_excluded,307,398ebc08b00523796808e493404a0d3dd8b8908b7478b072e5e2b155e76e8f40
sensitivity_a,1,128,7487,58,1,40,4,Spoof,positive,train,false,balance_excluded,291,375e406f801c79fa7154caeeab0bc8178a59d48ece976b38ce8ea005a395ba6c
sensitivity_a,1,128,7488,58,1,40,4,Spoof,positive,train,false,balance_excluded,1065,c6a0b923c09e2a5a901c568b78e6c8cca4f3abf346b6e196e7de3018d95ed7f1
sensitivity_a,1,128,7489,58,1,40,4,Spoof,positive,train,false,balance_excluded,1296,f66bb0a50f73a596fd4264ac18f6f57495d8e8dcf754671647fa37766c39af8d
sensitivity_a,1,128,7490,58,1,40,4,Spoof,positive,train,false,balance_excluded,26,035e3d39be97e854f635f1390dd2976c19769585ad8927a2d438dbe6b5658a5e
sensitivity_a,1,128,7491,58,1,40,4,Spoof,positive,train,false,balance_excluded,198,26104555cfa37acbc88721339d162f5161a0c267ee7e9ca3d4d7ab7ac1997efb
sensitivity_a,1,128,7492,58,1,40,4,Spoof,positive,train,false,balance_excluded,1104,cfb9353ba7c77cc7376330a00cdc8bc9a3fc6b44206cab3ad2637e8ec86426c6
sensitivity_a,1,128,7493,58,1,40,4,Spoof,positive,train,false,balance_excluded,14,01b7f28e5728270997bdf1067528cbed345de7be66ddce915f02122ce011f08e
sensitivity_a,1,128,7494,58,1,40,4,Spoof,positive,train,false,balance_excluded,106,14963c28a7f00e73327836298be8d08e680e8e58a3a72385c9b124674df4e360
sensitivity_a,1,128,7495,58,1,40,4,Spoof,positive,train,false,balance_excluded,538,6507d8a86b6f897c2e730cab02b903a6cd3ba33bf8916fe4bc564c3737daef5a
sensitivity_a,1,128,7496,58,1,40,4,Spoof,positive,train,false,balance_excluded,817,9803b3cb0b95890a9b64837df2927c12be26fafc49baa19cba0a4b2962db963e
sensitivity_a,1,128,7497,58,1,40,4,Spoof,positive,train,false,balance_excluded,442,4f66114baf233be74ad3b964f17fa08e71d01604c7af0883c9bfad8a5880aec4
sensitivity_a,1,128,7498,58,1,40,4,Spoof,positive,train,false,balance_excluded,963,b3627e43d50ce8a0054ca7d9fcbffb43e8d8d3bf9fa49a02c747cf733c7ac5cc
sensitivity_a,1,128,7499,58,1,40,4,Spoof,positive,train,false,balance_excluded,676,7df77eb402e0b93eaf750b8e1ecad105b55a74d6a84873be41de1cbf37e4dfc3
sensitivity_a,1,128,7500,58,1,40,4,Spoof,positive,train,false,balance_excluded,1000,b9a886901f028501e16a5125580d9860837134ae9c614bb3a9a75401b102d5f7
sensitivity_a,1,128,7501,58,1,40,4,Spoof,positive,train,false,balance_excluded,180,243df8f1e1552c97466f7129a38d50b3f6a990eead0c7a340060b7680ee8cdde
sensitivity_a,1,128,7502,58,1,40,4,Spoof,positive,train,false,balance_excluded,870,a40c6866a58085d612e8210180d860ddf2cb8a25afaf4c7c386ef0444b14ece7
sensitivity_a,1,128,7503,58,1,40,4,Spoof,positive,train,false,balance_excluded,942,af6b782c437a6fb9c439c0264457aeb39329b9651e6eec1b423cac0a7c16154f
sensitivity_a,1,128,7504,58,1,40,4,Spoof,positive,train,false,balance_excluded,73,0d92bb49aeebccbab8d68879f4f05fc31a8361ae6b0a837c189231c139bf20b7
sensitivity_a,1,128,7505,58,1,40,4,Spoof,positive,train,false,balance_excluded,1309,f7c2b9b7bea5cdf4da0d7fa8061f99a6c64da8acc11d79df2d1cf959b44e3580
sensitivity_a,1,128,7506,58,1,40,4,Spoof,positive,train,false,balance_excluded,1171,ddcf0793279e35970e4e45b28da1ca624b8e974849ba85e39364257fac17ae25
sensitivity_a,1,128,7507,58,1,40,4,Spoof,positive,train,false,balance_excluded,452,51aab17caef7ba86cc03c7803c9df73a71e6c3dff6e8fda60425dfded369cb57
sensitivity_a,1,128,7508,58,1,40,4,Spoof,positive,train,false,balance_excluded,361,414a94cf8a0e914b02d4dd323e0f6ead180f6247e9352729dcf63be8d4a71320
sensitivity_a,1,128,7509,58,1,40,4,Spoof,positive,train,false,balance_excluded,498,5c76c3da7d775d7510fdc5b92c104e3937bcc174dd7a12ab66bbd74b6666bf35
sensitivity_a,1,128,7510,58,1,40,4,Spoof,positive,train,false,balance_excluded,432,4d8cdd4554820c39f74354eeb1f14263989fc1b039525c80ff48a99b7ff740ad
sensitivity_a,1,128,7511,58,1,40,4,Spoof,positive,train,false,balance_excluded,915,ab40ac4da774d02a283c536fd00bd57f9648d5f1d0a9ede807cae467a7b6ad8d
sensitivity_a,1,128,7512,58,1,40,4,Spoof,positive,train,false,balance_excluded,718,8507125d85b6a02a4642f4dc58d5d48dee6945e2d289a7e8bc9f14193265c343
sensitivity_a,1,128,7513,58,1,40,4,Spoof,positive,train,false,balance_excluded,384,461e524237629b56247c98bafc09389f32c35df24f3498f793c8fda0c000780f
sensitivity_a,1,128,7514,58,1,40,4,Spoof,positive,train,false,balance_excluded,868,a3dd8034bd9416e2b9173a695ba3d735e379539cfcc2aad785dc0224f54b8530
sensitivity_a,1,128,7515,58,1,40,4,Spoof,positive,train,false,balance_excluded,388,4662fca1c302b745fbd34d449716f42ce52083d400feb9b70e8521e1919e4471
sensitivity_a,1,128,7516,58,1,40,4,Spoof,positive,train,false,balance_excluded,1258,edc4c05c163461adb3b33a94f9265f6481b988b8b1ed34ede58eb000435ddd2d
