sample_index,area,transmit_power_dbm,class_id,class_name,binary_class,reason
32032,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32033,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32034,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32035,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32036,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32037,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32038,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32039,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32040,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32041,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32042,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32043,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32044,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32045,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32046,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32047,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32048,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32049,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32050,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32051,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32052,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32053,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32054,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32055,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32056,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32057,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32058,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32059,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32060,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32061,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32062,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32063,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32064,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32065,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32066,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32067,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32068,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32069,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32070,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32071,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32072,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32073,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32074,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32075,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32076,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32077,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32078,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32079,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32080,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32081,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32082,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32083,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32084,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32085,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32086,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32087,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32088,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32089,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32090,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32091,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32092,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32093,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32094,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32095,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32096,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32097,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32098,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32099,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32100,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32101,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32102,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32103,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32104,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32105,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32106,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32107,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32108,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32109,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32110,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32111,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32112,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32113,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32114,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32115,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32116,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32117,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32118,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32119,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32120,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32121,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32122,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32123,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32124,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32125,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32126,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32127,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32128,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32129,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32130,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32131,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32132,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32133,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32134,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32135,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32136,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32137,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32138,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32139,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32140,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32141,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32142,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32143,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32144,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32145,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32146,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32147,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32148,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32149,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32150,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32151,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32152,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32153,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32154,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32155,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32156,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32157,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32158,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32159,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32160,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32161,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32162,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32163,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32164,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32165,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32166,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32167,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32168,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32169,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32170,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32171,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32172,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32173,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32174,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32175,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32176,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32177,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32178,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32179,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32180,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32181,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32182,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32183,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32184,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32185,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32186,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32187,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32188,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32189,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32190,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32191,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32192,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32193,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32194,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32195,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32196,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32197,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32198,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32199,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32200,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32201,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32202,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32203,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32204,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32205,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32206,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32207,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32208,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32209,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32210,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32211,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32212,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32213,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32214,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32215,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32216,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32217,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32218,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32219,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32220,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32221,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32222,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32223,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32224,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32225,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32226,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32227,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32228,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32229,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32230,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32231,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32232,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32233,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32234,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32235,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32236,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32237,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32238,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32239,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32240,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32241,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32242,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32243,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32244,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32245,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32246,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32247,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32248,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32249,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32250,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32251,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32252,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32253,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32254,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32255,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32256,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32257,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32258,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32259,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32260,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32261,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32262,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32263,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32264,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32265,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32266,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32267,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32268,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32269,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32270,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32271,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32272,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32273,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32274,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32275,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32276,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32277,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32278,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32279,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32280,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32281,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32282,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32283,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32284,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32285,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32286,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32287,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32288,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32289,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32290,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32291,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32292,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32293,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32294,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32295,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32296,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32297,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32298,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32299,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32300,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32301,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32302,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32303,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32304,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32305,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32306,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32307,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32308,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32309,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32310,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32311,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32312,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32313,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32314,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32315,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32316,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32317,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32318,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32319,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32320,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32321,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32322,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32323,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32324,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32325,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32326,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32327,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32328,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32329,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32330,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32331,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32332,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32333,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32334,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32335,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32336,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32337,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32338,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32339,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32340,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32341,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32342,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32343,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32344,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32345,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32346,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32347,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32348,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32349,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32350,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32351,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32352,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32353,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32354,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
32355,2,-50,5,Chirp,negative,PRIMARY_EXCLUDED_AREA_NOT_1
