scenario,physical_recording_id,block_recording_id,event_id,window_bin_s,target_source_start_s,history_blocks,cadence_seconds,block_end_s,block_start_s,sample_offset,sample_count,block_features_json,context_features_json,linked_prns,linked_pair_count,history_reducer
DS8,DS8,DS8,DS8@227,227.0,226.3773956,4,0.5,224.50999999999999;225.00999999999999;225.50999999999999;226.00999999999999,224.5;225;225.5;226,5612500000;5625000000;5637500000;5650000000,250000;250000;250000;250000,"[[15.550110063803416,7.230290256217527,0.38593797655656,0.23885522531719483],[15.589234253512727,7.234790311005019,0.37683900181542074,0.26177861916980477],[15.58738684350741,7.236441128167823,0.37477874816500034,0.25994889573712854],[15.56857369546526,7.237759361621402,0.38766611048326527,0.2422388901897462]]","[15.573826214072204,7.234820264252942,0.3813054592550616,0.2507054076034686]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@227.5,227.5,226.8773956,4,0.5,225.00999999999999;225.50999999999999;226.00999999999999;226.50999999999999,225;225.5;226;226.5,5625000000;5637500000;5650000000;5662500000,250000;250000;250000;250000,"[[15.589234253512727,7.234790311005019,0.37683900181542074,0.26177861916980477],[15.58738684350741,7.236441128167823,0.37477874816500034,0.25994889573712854],[15.56857369546526,7.237759361621402,0.38766611048326527,0.2422388901897462],[15.564847076206835,7.238782466151615,0.38706918628565673,0.2426104939359204]]","[15.57751046717306,7.236943316736466,0.3815882616873358,0.25164422475815]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@228,228.0,227.3773956,4,0.5,225.50999999999999;226.00999999999999;226.50999999999999;227.00999999999999,225.5;226;226.5;227,5637500000;5650000000;5662500000;5675000000,250000;250000;250000;250000,"[[15.58738684350741,7.236441128167823,0.37477874816500034,0.25994889573712854],[15.56857369546526,7.237759361621402,0.38766611048326527,0.2422388901897462],[15.564847076206835,7.238782466151615,0.38706918628565673,0.2426104939359204],[15.561311725363264,7.23430486926031,0.38836852006534744,0.23965875721423116]]","[15.570529835135694,7.236821956300288,0.38447064124981745,0.24611425926925656]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@228.5,228.5,227.8773956,4,0.5,226.00999999999999;226.50999999999999;227.00999999999999;227.50999999999999,226;226.5;227;227.5,5650000000;5662500000;5675000000;5687500000,250000;250000;250000;250000,"[[15.56857369546526,7.237759361621402,0.38766611048326527,0.2422388901897462],[15.564847076206835,7.238782466151615,0.38706918628565673,0.2426104939359204],[15.561311725363264,7.23430486926031,0.38836852006534744,0.23965875721423116],[15.564365135378763,7.234277672508076,0.3865493609562358,0.24089951843776988]]","[15.564774408103531,7.236281092385351,0.38741329444762634,0.2413519149444169]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@229,229.0,228.3773956,4,0.5,226.50999999999999;227.00999999999999;227.50999999999999;228.00999999999999,226.5;227;227.5;228,5662500000;5675000000;5687500000;5700000000,250000;250000;250000;250000,"[[15.564847076206835,7.238782466151615,0.38706918628565673,0.2426104939359204],[15.561311725363264,7.23430486926031,0.38836852006534744,0.23965875721423116],[15.564365135378763,7.234277672508076,0.3865493609562358,0.24089951843776988],[15.59211484562798,7.238395812429142,0.3745265317287191,0.2618994228182863]]","[15.570659695644212,7.236440205087287,0.3841283997589898,0.24626704810155192]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@229.5,229.5,228.8773956,4,0.5,227.00999999999999;227.50999999999999;228.00999999999999;228.50999999999999,227;227.5;228;228.5,5675000000;5687500000;5700000000;5712500000,250000;250000;250000;250000,"[[15.561311725363264,7.23430486926031,0.38836852006534744,0.23965875721423116],[15.564365135378763,7.234277672508076,0.3865493609562358,0.24089951843776988],[15.59211484562798,7.238395812429142,0.3745265317287191,0.2618994228182863],[15.560638530859567,7.23902576218016,0.3893838063962864,0.24020175780417172]]","[15.569607559307393,7.236501029094422,0.3847070547866472,0.24566486406861476]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@230,230.0,229.3773956,4,0.5,227.50999999999999;228.00999999999999;228.50999999999999;229.00999999999999,227.5;228;228.5;229,5687500000;5700000000;5712500000;5725000000,250000;250000;250000;250000,"[[15.564365135378763,7.234277672508076,0.3865493609562358,0.24089951843776988],[15.59211484562798,7.238395812429142,0.3745265317287191,0.2618994228182863],[15.560638530859567,7.23902576218016,0.3893838063962864,0.24020175780417172],[15.59087890761986,7.238548881192472,0.37410243999755266,0.2602349327748209]]","[15.576999354871543,7.237562032077462,0.38114053476969845,0.2508089079587622]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@230.5,230.5,229.8773956,4,0.5,228.00999999999999;228.50999999999999;229.00999999999999;229.50999999999999,228;228.5;229;229.5,5700000000;5712500000;5725000000;5737500000,250000;250000;250000;250000,"[[15.59211484562798,7.238395812429142,0.3745265317287191,0.2618994228182863],[15.560638530859567,7.23902576218016,0.3893838063962864,0.24020175780417172],[15.59087890761986,7.238548881192472,0.37410243999755266,0.2602349327748209],[15.581891568668661,7.236392464172761,0.3763117446817772,0.26005112485242865]]","[15.581380963194016,7.238090729993633,0.37858113070108385,0.2555968095624269]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@231,231.0,230.3773956,4,0.5,228.50999999999999;229.00999999999999;229.50999999999999;230.00999999999999,228.5;229;229.5;230,5712500000;5725000000;5737500000;5750000000,250000;250000;250000;250000,"[[15.560638530859567,7.23902576218016,0.3893838063962864,0.24020175780417172],[15.59087890761986,7.238548881192472,0.37410243999755266,0.2602349327748209],[15.581891568668661,7.236392464172761,0.3763117446817772,0.26005112485242865],[15.572826983243061,7.230897483536786,0.375915042956625,0.25771041375762127]]","[15.576558997597788,7.236216147770545,0.3789282585080603,0.25454955729726064]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@231.5,231.5,230.8773956,4,0.5,229.00999999999999;229.50999999999999;230.00999999999999;230.50999999999999,229;229.5;230;230.5,5725000000;5737500000;5750000000;5762500000,250000;250000;250000;250000,"[[15.59087890761986,7.238548881192472,0.37410243999755266,0.2602349327748209],[15.581891568668661,7.236392464172761,0.3763117446817772,0.26005112485242865],[15.572826983243061,7.230897483536786,0.375915042956625,0.25771041375762127],[15.563982636945983,7.236412625302171,0.38691719122116686,0.24316763306098374]]","[15.57739502411939,7.235562863551047,0.37831160471428044,0.25529102611146365]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@232,232.0,231.3773956,4,0.5,229.50999999999999;230.00999999999999;230.50999999999999;231.00999999999999,229.5;230;230.5;231,5737500000;5750000000;5762500000;5775000000,250000;250000;250000;250000,"[[15.581891568668661,7.236392464172761,0.3763117446817772,0.26005112485242865],[15.572826983243061,7.230897483536786,0.375915042956625,0.25771041375762127],[15.563982636945983,7.236412625302171,0.38691719122116686,0.24316763306098374],[15.586149074474335,7.234930895571479,0.3759162008498732,0.2599902285251545]]","[15.57621256583301,7.2346583671458,0.3787650449273605,0.2552298500490471]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@232.5,232.5,231.8773956,4,0.5,230.00999999999999;230.50999999999999;231.00999999999999;231.50999999999999,230;230.5;231;231.5,5750000000;5762500000;5775000000;5787500000,250000;250000;250000;250000,"[[15.572826983243061,7.230897483536786,0.375915042956625,0.25771041375762127],[15.563982636945983,7.236412625302171,0.38691719122116686,0.24316763306098374],[15.586149074474335,7.234930895571479,0.3759162008498732,0.2599902285251545],[15.580407363872087,7.232894725376908,0.3782058957796296,0.2617094521875455]]","[15.575841514633865,7.233783932446837,0.37923858270182365,0.25564443188282626]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@233,233.0,232.3773956,4,0.5,230.50999999999999;231.00999999999999;231.50999999999999;232.00999999999999,230.5;231;231.5;232,5762500000;5775000000;5787500000;5800000000,250000;250000;250000;250000,"[[15.563982636945983,7.236412625302171,0.38691719122116686,0.24316763306098374],[15.586149074474335,7.234930895571479,0.3759162008498732,0.2599902285251545],[15.580407363872087,7.232894725376908,0.3782058957796296,0.2617094521875455],[15.573864027787577,7.232306182289459,0.37586573999998035,0.25806006849890084]]","[15.576100775769996,7.234136107135004,0.3792262569626625,0.25573184556814615]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@233.5,233.5,232.8773956,4,0.5,231.00999999999999;231.50999999999999;232.00999999999999;232.50999999999999,231;231.5;232;232.5,5775000000;5787500000;5800000000;5812500000,250000;250000;250000;250000,"[[15.586149074474335,7.234930895571479,0.3759162008498732,0.2599902285251545],[15.580407363872087,7.232894725376908,0.3782058957796296,0.2617094521875455],[15.573864027787577,7.232306182289459,0.37586573999998035,0.25806006849890084],[15.550705529942178,7.232405771606786,0.3894709625076966,0.24466992442940935]]","[15.572781499019044,7.233134393711158,0.37986469978429493,0.25610741841025253]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@234,234.0,233.3773956,4,0.5,231.50999999999999;232.00999999999999;232.50999999999999;233.00999999999999,231.5;232;232.5;233,5787500000;5800000000;5812500000;5825000000,250000;250000;250000;250000,"[[15.580407363872087,7.232894725376908,0.3782058957796296,0.2617094521875455],[15.573864027787577,7.232306182289459,0.37586573999998035,0.25806006849890084],[15.550705529942178,7.232405771606786,0.3894709625076966,0.24466992442940935],[15.579777980733773,7.231075348077643,0.37384858383058095,0.26393606160787153]]","[15.571188725583903,7.232170506837699,0.3793477955294719,0.2570938766809318]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@234.5,234.5,233.8773956,4,0.5,232.00999999999999;232.50999999999999;233.00999999999999;233.50999999999999,232;232.5;233;233.5,5800000000;5812500000;5825000000;5837500000,250000;250000;250000;250000,"[[15.573864027787577,7.232306182289459,0.37586573999998035,0.25806006849890084],[15.550705529942178,7.232405771606786,0.3894709625076966,0.24466992442940935],[15.579777980733773,7.231075348077643,0.37384858383058095,0.26393606160787153],[15.56420383918523,7.233201209986604,0.3853839901213545,0.24544052684892925]]","[15.56713784441219,7.232247127990123,0.3811423191149031,0.2530266453462777]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@235,235.0,234.3773956,4,0.5,232.50999999999999;233.00999999999999;233.50999999999999;234.00999999999999,232.5;233;233.5;234,5812500000;5825000000;5837500000;5850000000,250000;250000;250000;250000,"[[15.550705529942178,7.232405771606786,0.3894709625076966,0.24466992442940935],[15.579777980733773,7.231075348077643,0.37384858383058095,0.26393606160787153],[15.56420383918523,7.233201209986604,0.3853839901213545,0.24544052684892925],[15.569785734412749,7.237968827462766,0.3870920824880788,0.24253830709641383]]","[15.566118271068483,7.23366278928345,0.3839489047369277,0.24914620499565598]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@235.5,235.5,234.8773956,4,0.5,233.00999999999999;233.50999999999999;234.00999999999999;234.50999999999999,233;233.5;234;234.5,5825000000;5837500000;5850000000;5862500000,250000;250000;250000;250000,"[[15.579777980733773,7.231075348077643,0.37384858383058095,0.26393606160787153],[15.56420383918523,7.233201209986604,0.3853839901213545,0.24544052684892925],[15.569785734412749,7.237968827462766,0.3870920824880788,0.24253830709641383],[15.566001576724059,7.236764248714328,0.38768626477225276,0.24397949604688002]]","[15.569942282763954,7.234752408560336,0.38350273030306675,0.24897359790002366]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@236,236.0,235.3773956,4,0.5,233.50999999999999;234.00999999999999;234.50999999999999;235.00999999999999,233.5;234;234.5;235,5837500000;5850000000;5862500000;5875000000,250000;250000;250000;250000,"[[15.56420383918523,7.233201209986604,0.3853839901213545,0.24544052684892925],[15.569785734412749,7.237968827462766,0.3870920824880788,0.24253830709641383],[15.566001576724059,7.236764248714328,0.38768626477225276,0.24397949604688002],[15.574421054788258,7.230680177657474,0.37578690156595057,0.26050901931421017]]","[15.568603051277574,7.234653615955294,0.38398730973690914,0.24811683732660833]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@236.5,236.5,235.8773956,4,0.5,234.00999999999999;234.50999999999999;235.00999999999999;235.50999999999999,234;234.5;235;235.5,5850000000;5862500000;5875000000;5887500000,250000;250000;250000;250000,"[[15.569785734412749,7.237968827462766,0.3870920824880788,0.24253830709641383],[15.566001576724059,7.236764248714328,0.38768626477225276,0.24397949604688002],[15.574421054788258,7.230680177657474,0.37578690156595057,0.26050901931421017],[15.5646265859586,7.23666929193812,0.38666103760859044,0.24414603675753227]]","[15.568708737970917,7.235520636443173,0.3843065716087181,0.2477932148037591]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@237,237.0,236.3773956,4,0.5,234.50999999999999;235.00999999999999;235.50999999999999;236.00999999999999,234.5;235;235.5;236,5862500000;5875000000;5887500000;5900000000,250000;250000;250000;250000,"[[15.566001576724059,7.236764248714328,0.38768626477225276,0.24397949604688002],[15.574421054788258,7.230680177657474,0.37578690156595057,0.26050901931421017],[15.5646265859586,7.23666929193812,0.38666103760859044,0.24414603675753227],[15.56782613939456,7.231656295904921,0.3871684943673254,0.24759482077243272]]","[15.56821883921637,7.2339425035537115,0.3843256745785298,0.2490573432227638]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G25;G30,11,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@237.5,237.5,236.8773956,4,0.5,235.00999999999999;235.50999999999999;236.00999999999999;236.50999999999999,235;235.5;236;236.5,5875000000;5887500000;5900000000;5912500000,250000;250000;250000;250000,"[[15.574421054788258,7.230680177657474,0.37578690156595057,0.26050901931421017],[15.5646265859586,7.23666929193812,0.38666103760859044,0.24414603675753227],[15.56782613939456,7.231656295904921,0.3871684943673254,0.24759482077243272],[15.58107651279164,7.238172372686288,0.3812229453812494,0.2537604645137143]]","[15.571987573233265,7.2342945345467005,0.38270984473077896,0.2515025853394724]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@238,238.0,237.3773956,4,0.5,235.50999999999999;236.00999999999999;236.50999999999999;237.00999999999999,235.5;236;236.5;237,5887500000;5900000000;5912500000;5925000000,250000;250000;250000;250000,"[[15.5646265859586,7.23666929193812,0.38666103760859044,0.24414603675753227],[15.56782613939456,7.231656295904921,0.3871684943673254,0.24759482077243272],[15.58107651279164,7.238172372686288,0.3812229453812494,0.2537604645137143],[15.590872731528528,7.238580300672734,0.37519659326539806,0.26182898870962]]","[15.576100492418332,7.236269565300515,0.38256226765564083,0.2518325776883248]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@238.5,238.5,237.8773956,4,0.5,236.00999999999999;236.50999999999999;237.00999999999999;237.50999999999999,236;236.5;237;237.5,5900000000;5912500000;5925000000;5937500000,250000;250000;250000;250000,"[[15.56782613939456,7.231656295904921,0.3871684943673254,0.24759482077243272],[15.58107651279164,7.238172372686288,0.3812229453812494,0.2537604645137143],[15.590872731528528,7.238580300672734,0.37519659326539806,0.26182898870962],[15.593084873171561,7.238409316952612,0.37297521031372954,0.2631584920922307]]","[15.583215064221573,7.236704571554139,0.37914081083192563,0.25658569152199945]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@239,239.0,238.3773956,4,0.5,236.50999999999999;237.00999999999999;237.50999999999999;238.00999999999999,236.5;237;237.5;238,5912500000;5925000000;5937500000;5950000000,250000;250000;250000;250000,"[[15.58107651279164,7.238172372686288,0.3812229453812494,0.2537604645137143],[15.590872731528528,7.238580300672734,0.37519659326539806,0.26182898870962],[15.593084873171561,7.238409316952612,0.37297521031372954,0.2631584920922307],[15.586451982854355,7.236466778213223,0.3752662855450467,0.25996198559372186]]","[15.587871525086522,7.237907192131214,0.37616525862635597,0.2596774827273217]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
DS8,DS8,DS8,DS8@239.5,239.5,238.8773956,4,0.5,237.00999999999999;237.50999999999999;238.00999999999999;238.50999999999999,237;237.5;238;238.5,5925000000;5937500000;5950000000;5962500000,250000;250000;250000;250000,"[[15.590872731528528,7.238580300672734,0.37519659326539806,0.26182898870962],[15.593084873171561,7.238409316952612,0.37297521031372954,0.2631584920922307],[15.586451982854355,7.236466778213223,0.3752662855450467,0.25996198559372186],[15.565887985582615,7.236999315940556,0.3858367530368618,0.24401146932038162]]","[15.584074393284265,7.237613927944782,0.37731871054025906,0.25724023392898854]",G03;G06;G07;G10;G13;G16;G19;G20;G23;G30,10,arithmetic_mean_per_feature
